Date,Close,High,Low,Open,Volume
2006-05-11,17.82509994506836,17.91699981689453,17.82509994506836,17.82509994506836,6109
2006-05-12,17.82509994506836,17.82509994506836,17.733200073242188,17.82509994506836,5797
2006-05-15,17.549400329589844,17.733200073242188,17.549400329589844,17.733200073242188,9114
2006-05-16,17.457599639892578,17.641300201416016,17.365699768066406,17.549400329589844,16515
2006-05-17,17.641300201416016,17.641300201416016,17.641300201416016,17.641300201416016,2449
2006-05-18,17.273799896240234,17.641300201416016,17.273799896240234,17.641300201416016,13744
2006-05-19,17.549400329589844,17.549400329589844,17.549400329589844,17.549400329589844,680
2006-05-22,17.641300201416016,17.641300201416016,17.365699768066406,17.641300201416016,1827
2006-05-23,17.549400329589844,17.549400329589844,17.365699768066406,17.365699768066406,1178
2006-05-24,17.273799896240234,17.457599639892578,17.273799896240234,17.457599639892578,1360
2006-05-25,17.457599639892578,17.457599639892578,17.09000015258789,17.365699768066406,3938
2006-05-26,17.457599639892578,17.457599639892578,17.457599639892578,17.457599639892578,791
2006-05-30,17.273799896240234,17.273799896240234,17.181900024414062,17.181900024414062,1687
2006-05-31,17.273799896240234,17.273799896240234,17.09000015258789,17.273799896240234,2612
2006-06-01,17.365699768066406,17.365699768066406,17.09000015258789,17.181900024414062,9712
2006-06-02,17.181900024414062,17.365699768066406,17.181900024414062,17.365699768066406,3469
2006-06-05,17.273799896240234,17.365699768066406,17.273799896240234,17.273799896240234,6095
2006-06-06,17.273799896240234,17.365699768066406,17.273799896240234,17.365699768066406,1272
2006-06-07,17.09000015258789,17.273799896240234,17.09000015258789,17.273799896240234,1162
2006-06-08,17.181900024414062,17.457599639892578,17.09000015258789,17.09000015258789,3888
2006-06-09,17.09000015258789,17.181900024414062,17.09000015258789,17.09000015258789,4081
2006-06-13,17.181900024414062,17.181900024414062,17.09000015258789,17.181900024414062,1048
2006-06-14,17.181900024414062,17.273799896240234,17.09000015258789,17.181900024414062,11526
2006-06-15,17.181900024414062,17.273799896240234,17.09000015258789,17.273799896240234,5239
2006-06-16,17.181900024414062,17.365699768066406,17.181900024414062,17.273799896240234,7492
2006-06-19,17.641300201416016,17.641300201416016,17.273799896240234,17.273799896240234,1622
2006-06-20,17.273799896240234,17.365699768066406,17.273799896240234,17.365699768066406,136
2006-06-21,17.457599639892578,17.549400329589844,17.457599639892578,17.549400329589844,1360
2006-06-22,17.549400329589844,17.549400329589844,17.365699768066406,17.365699768066406,4081
2006-06-23,17.82509994506836,17.82509994506836,17.457599639892578,17.457599639892578,22965
2006-06-26,17.457599639892578,17.733200073242188,16.72249984741211,16.906299591064453,3365
2006-06-27,17.733200073242188,17.733200073242188,17.457599639892578,17.457599639892578,1836
2006-06-28,18.008899688720703,18.008899688720703,17.82509994506836,17.82509994506836,2202
2006-06-29,17.91699981689453,17.91699981689453,17.91699981689453,17.91699981689453,1088
2006-06-30,17.549400329589844,17.82509994506836,17.549400329589844,17.82509994506836,3948
2006-07-03,17.457599639892578,17.549400329589844,17.457599639892578,17.549400329589844,6141
2006-07-05,17.641300201416016,17.733200073242188,17.641300201416016,17.641300201416016,5264
2006-07-06,17.365699768066406,17.549400329589844,17.365699768066406,17.549400329589844,9780
2006-07-07,17.273799896240234,17.457599639892578,17.273799896240234,17.457599639892578,1999
2006-07-10,17.181900024414062,17.365699768066406,17.181900024414062,17.365699768066406,3428
2006-07-11,17.273799896240234,17.365699768066406,17.181900024414062,17.273799896240234,4192
2006-07-12,17.273799896240234,17.273799896240234,17.273799896240234,17.273799896240234,0
2006-07-13,17.457599639892578,17.457599639892578,17.273799896240234,17.457599639892578,2159
2006-07-14,17.549400329589844,17.549400329589844,17.457599639892578,17.457599639892578,1132
2006-07-17,17.273799896240234,17.549400329589844,17.273799896240234,17.365699768066406,4069
2006-07-18,17.549400329589844,17.549400329589844,17.273799896240234,17.457599639892578,2013
2006-07-19,17.457599639892578,17.457599639892578,17.457599639892578,17.457599639892578,4136
2006-07-20,17.641300201416016,17.641300201416016,17.457599639892578,17.457599639892578,2530
2006-07-21,17.641300201416016,17.641300201416016,17.365699768066406,17.457599639892578,1932
2006-07-24,17.365699768066406,17.365699768066406,17.365699768066406,17.365699768066406,163
2006-07-25,17.641300201416016,17.641300201416016,17.457599639892578,17.549400329589844,1905
2006-07-26,17.457599639892578,17.457599639892578,17.457599639892578,17.457599639892578,2245
2006-07-27,17.457599639892578,17.457599639892578,17.457599639892578,17.457599639892578,653
2006-07-28,17.457599639892578,17.457599639892578,17.457599639892578,17.457599639892578,5387
2006-07-31,17.641300201416016,17.641300201416016,17.457599639892578,17.457599639892578,1168
2006-08-01,17.457599639892578,17.457599639892578,17.457599639892578,17.457599639892578,1132
2006-08-02,17.549400329589844,17.549400329589844,17.457599639892578,17.457599639892578,1578
2006-08-03,17.549400329589844,17.549400329589844,17.457599639892578,17.457599639892578,1461
2006-08-04,17.457599639892578,17.549400329589844,17.457599639892578,17.549400329589844,2124
2006-08-07,17.457599639892578,17.457599639892578,17.457599639892578,17.457599639892578,653
2006-08-08,17.457599639892578,17.457599639892578,17.457599639892578,17.457599639892578,5360
2006-08-09,17.457599639892578,17.457599639892578,17.365699768066406,17.457599639892578,5240
2006-08-10,17.457599639892578,17.457599639892578,17.365699768066406,17.457599639892578,2106
2006-08-11,17.549400329589844,17.549400329589844,17.549400329589844,17.549400329589844,31448
2006-08-14,17.457599639892578,17.457599639892578,17.457599639892578,17.457599639892578,463
2006-08-15,17.365699768066406,17.549400329589844,17.365699768066406,17.549400329589844,8177
2006-08-16,17.365699768066406,17.457599639892578,17.365699768066406,17.457599639892578,680
2006-08-17,17.365699768066406,17.457599639892578,17.365699768066406,17.457599639892578,6068
2006-08-18,17.365699768066406,17.365699768066406,17.273799896240234,17.365699768066406,3421
2006-08-21,17.365699768066406,17.365699768066406,17.365699768066406,17.365699768066406,843
2006-08-22,17.365699768066406,17.365699768066406,17.365699768066406,17.365699768066406,4700
2006-08-23,17.365699768066406,17.365699768066406,17.273799896240234,17.273799896240234,4707
2006-08-24,17.273799896240234,17.273799896240234,17.09000015258789,17.273799896240234,4650
2006-08-25,17.273799896240234,17.273799896240234,17.09000015258789,17.273799896240234,2792
2006-08-28,17.273799896240234,17.273799896240234,17.09000015258789,17.09000015258789,829
2006-08-29,17.457599639892578,17.457599639892578,17.181900024414062,17.181900024414062,5453
2006-08-30,17.365699768066406,17.457599639892578,17.273799896240234,17.457599639892578,3458
2006-08-31,17.457599639892578,17.457599639892578,17.365699768066406,17.365699768066406,3022
2006-09-01,17.365699768066406,17.457599639892578,17.365699768066406,17.457599639892578,1224
2006-09-05,17.549400329589844,17.549400329589844,17.365699768066406,17.365699768066406,1674
2006-09-06,17.457599639892578,17.549400329589844,17.457599639892578,17.457599639892578,34185
2006-09-07,17.457599639892578,17.641300201416016,17.457599639892578,17.549400329589844,2808
2006-09-08,17.457599639892578,17.549400329589844,17.457599639892578,17.549400329589844,2177
2006-09-11,17.641300201416016,17.641300201416016,17.457599639892578,17.457599639892578,3374
2006-09-12,17.457599639892578,17.549400329589844,17.457599639892578,17.549400329589844,5006
2006-09-13,17.641300201416016,17.641300201416016,17.549400329589844,17.549400329589844,5401
2006-09-14,17.457599639892578,17.641300201416016,17.457599639892578,17.641300201416016,3011
2006-09-15,17.457599639892578,17.457599639892578,17.457599639892578,17.457599639892578,1633
2006-09-18,17.82509994506836,17.82509994506836,17.457599639892578,17.641300201416016,4744
2006-09-19,17.641300201416016,17.641300201416016,17.549400329589844,17.549400329589844,980
2006-09-20,17.82509994506836,17.82509994506836,17.733200073242188,17.733200073242188,2897
2006-09-21,17.733200073242188,17.733200073242188,17.457599639892578,17.457599639892578,3347
2006-09-22,17.549400329589844,17.733200073242188,17.549400329589844,17.733200073242188,816
2006-09-25,17.365699768066406,17.549400329589844,17.273799896240234,17.549400329589844,2114
2006-09-26,17.365699768066406,17.365699768066406,17.365699768066406,17.365699768066406,272
2006-09-27,17.365699768066406,17.457599639892578,17.273799896240234,17.273799896240234,2857
2006-09-28,17.365699768066406,17.457599639892578,17.365699768066406,17.457599639892578,1276
2006-09-29,17.365699768066406,17.365699768066406,17.365699768066406,17.365699768066406,1687
2006-10-02,17.365699768066406,17.365699768066406,17.365699768066406,17.365699768066406,111
2006-10-03,17.549400329589844,17.549400329589844,17.457599639892578,17.457599639892578,5034
2006-10-04,17.549400329589844,17.549400329589844,17.549400329589844,17.549400329589844,816
2006-10-05,17.549400329589844,17.82509994506836,17.549400329589844,17.733200073242188,2939
2006-10-06,17.82509994506836,17.82509994506836,17.733200073242188,17.733200073242188,1088
2006-10-09,17.549400329589844,17.549400329589844,17.549400329589844,17.549400329589844,2993
2006-10-10,17.733200073242188,17.733200073242188,17.641300201416016,17.641300201416016,1469
2006-10-11,17.641300201416016,17.641300201416016,17.641300201416016,17.641300201416016,544
2006-10-12,17.641300201416016,17.641300201416016,17.549400329589844,17.641300201416016,2408
2006-10-13,17.549400329589844,17.641300201416016,17.549400329589844,17.549400329589844,16869
2006-10-16,17.457599639892578,17.641300201416016,17.457599639892578,17.549400329589844,11618
2006-10-17,17.457599639892578,17.549400329589844,17.457599639892578,17.549400329589844,7756
2006-10-18,17.457599639892578,17.641300201416016,17.457599639892578,17.549400329589844,10488
2006-10-19,17.549400329589844,17.549400329589844,17.457599639892578,17.457599639892578,3766
2006-10-20,17.641300201416016,17.641300201416016,17.549400329589844,17.549400329589844,1753
2006-10-23,17.457599639892578,17.641300201416016,17.457599639892578,17.641300201416016,5431
2006-10-24,17.549400329589844,17.549400329589844,17.549400329589844,17.549400329589844,4446
2006-10-25,17.549400329589844,17.641300201416016,17.457599639892578,17.549400329589844,5393
2006-10-26,17.457599639892578,17.641300201416016,17.457599639892578,17.549400329589844,136561
2006-10-27,17.457599639892578,17.641300201416016,17.457599639892578,17.457599639892578,10174
2006-10-30,17.549400329589844,17.549400329589844,17.457599639892578,17.457599639892578,2411
2006-10-31,17.641300201416016,17.82509994506836,17.457599639892578,17.457599639892578,9115
2006-11-01,17.82509994506836,17.82509994506836,17.641300201416016,17.641300201416016,2303
2006-11-02,17.733200073242188,17.733200073242188,17.733200073242188,17.733200073242188,1905
2006-11-03,17.733200073242188,17.82509994506836,17.733200073242188,17.82509994506836,4157
2006-11-06,17.733200073242188,17.733200073242188,17.641300201416016,17.733200073242188,4778
2006-11-07,17.733200073242188,17.82509994506836,17.641300201416016,17.733200073242188,4324
2006-11-08,17.82509994506836,17.82509994506836,17.733200073242188,17.82509994506836,4653
2006-11-09,17.82509994506836,18.10070037841797,17.82509994506836,17.82509994506836,2834
2006-11-10,17.91699981689453,17.91699981689453,17.82509994506836,17.82509994506836,2393
2006-11-13,17.91699981689453,17.91699981689453,17.91699981689453,17.91699981689453,544
2006-11-14,17.641300201416016,17.641300201416016,17.457599639892578,17.641300201416016,3401
2006-11-15,17.641300201416016,17.733200073242188,17.457599639892578,17.733200073242188,2612
2006-11-16,17.549400329589844,17.641300201416016,17.549400329589844,17.549400329589844,2449
2006-11-17,17.641300201416016,17.641300201416016,17.641300201416016,17.641300201416016,272
2006-11-20,17.641300201416016,17.641300201416016,17.549400329589844,17.641300201416016,2517
2006-11-21,17.641300201416016,17.641300201416016,17.641300201416016,17.641300201416016,0
2006-11-22,17.641300201416016,17.641300201416016,17.641300201416016,17.641300201416016,5514
2006-11-24,17.641300201416016,17.641300201416016,17.641300201416016,17.641300201416016,2058
2006-11-27,17.733200073242188,17.733200073242188,17.733200073242188,17.733200073242188,2789
2006-11-28,17.641300201416016,17.82509994506836,17.641300201416016,17.733200073242188,5687
2006-11-29,17.641300201416016,17.82509994506836,17.641300201416016,17.641300201416016,3522
2006-11-30,17.82509994506836,17.82509994506836,17.733200073242188,17.82509994506836,1621
2006-12-01,17.733200073242188,17.91699981689453,17.733200073242188,17.82509994506836,5714
2006-12-04,18.10070037841797,18.10070037841797,17.733200073242188,17.82509994506836,2721
2006-12-05,18.10070037841797,18.284500122070312,17.733200073242188,18.10070037841797,7110
2006-12-06,18.008899688720703,18.10070037841797,18.008899688720703,18.008899688720703,3265
2006-12-07,18.10070037841797,18.10070037841797,17.91699981689453,18.008899688720703,1932
2006-12-08,18.19260025024414,18.19260025024414,17.91699981689453,18.19260025024414,6340
2006-12-11,18.19260025024414,18.19260025024414,18.008899688720703,18.008899688720703,1634
2006-12-12,18.10070037841797,18.10070037841797,18.10070037841797,18.10070037841797,2721
2006-12-13,18.008899688720703,18.19260025024414,18.008899688720703,18.19260025024414,2177
2006-12-14,18.10070037841797,18.10070037841797,18.10070037841797,18.10070037841797,1871
2006-12-15,18.10070037841797,18.19260025024414,18.10070037841797,18.19260025024414,8723
2006-12-18,18.10070037841797,18.10070037841797,18.008899688720703,18.10070037841797,4038
2006-12-19,18.008899688720703,18.10070037841797,18.008899688720703,18.10070037841797,6711
2006-12-20,18.19260025024414,18.19260025024414,18.008899688720703,18.10070037841797,3973
2006-12-21,17.457599639892578,17.457599639892578,17.457599639892578,17.457599639892578,2888
2006-12-22,17.457599639892578,17.457599639892578,17.457599639892578,17.457599639892578,544
2006-12-27,17.365699768066406,17.641300201416016,17.365699768066406,17.641300201416016,11809
2006-12-28,17.365699768066406,17.365699768066406,17.365699768066406,17.365699768066406,0
2006-12-29,17.549400329589844,17.549400329589844,17.549400329589844,17.549400329589844,163
2007-01-03,17.641300201416016,17.641300201416016,17.549400329589844,17.549400329589844,1850
2007-01-04,17.641300201416016,17.641300201416016,17.641300201416016,17.641300201416016,136
2007-01-05,17.457599639892578,17.549400329589844,17.457599639892578,17.549400329589844,435
2007-01-08,17.457599639892578,17.549400329589844,17.457599639892578,17.549400329589844,5006
2007-01-09,17.457599639892578,17.549400329589844,17.457599639892578,17.549400329589844,1344
2007-01-10,17.457599639892578,17.549400329589844,17.457599639892578,17.549400329589844,1738
2007-01-11,17.457599639892578,17.457599639892578,17.457599639892578,17.457599639892578,435
2007-01-12,17.641300201416016,17.641300201416016,17.457599639892578,17.457599639892578,2911
2007-01-16,17.733200073242188,17.733200073242188,17.641300201416016,17.641300201416016,1683
2007-01-17,17.733200073242188,17.733200073242188,17.641300201416016,17.641300201416016,2013
2007-01-18,17.641300201416016,17.733200073242188,17.641300201416016,17.641300201416016,8625
2007-01-19,17.82509994506836,17.82509994506836,17.733200073242188,17.733200073242188,2492
2007-01-22,17.82509994506836,17.82509994506836,17.82509994506836,17.82509994506836,1279
2007-01-23,17.82509994506836,17.82509994506836,17.733200073242188,17.733200073242188,3754
2007-01-24,17.82509994506836,17.82509994506836,17.733200073242188,17.82509994506836,4908
2007-01-25,17.91699981689453,17.91699981689453,17.91699981689453,17.91699981689453,653
2007-01-29,17.91699981689453,17.91699981689453,17.82509994506836,17.91699981689453,5442
2007-01-30,17.733200073242188,17.82509994506836,17.733200073242188,17.82509994506836,6703
2007-01-31,17.82509994506836,17.91699981689453,17.82509994506836,17.82509994506836,10675
2007-02-01,17.91699981689453,17.91699981689453,17.82509994506836,17.82509994506836,5061
2007-02-02,17.91699981689453,18.10070037841797,17.91699981689453,17.91699981689453,5353
2007-02-05,17.91699981689453,18.376399993896484,17.91699981689453,18.10070037841797,10546
2007-02-06,18.008899688720703,18.19260025024414,17.91699981689453,17.91699981689453,10557
2007-02-07,18.008899688720703,18.008899688720703,18.008899688720703,18.008899688720703,2449
