Date,Close,High,Low,Open,Volume,Ticker
1984-04-25,0.34147247672080994,0.349800943530127,0.34147247672080994,0.3442484972968921,10800,AOS
1984-04-26,0.34147247672080994,0.3442484972968921,0.34147247672080994,0.34147247672080994,14400,AOS
1984-04-27,0.3553531765937805,0.3553531765937805,0.34980073369135006,0.34980073369135006,28800,AOS
1984-04-30,0.3553531765937805,0.3553531765937805,0.3553531765937805,0.3553531765937805,0,AOS
1984-05-01,0.3636816740036011,0.3636816740036011,0.36090567846749133,0.36090567846749133,5400,AOS
1984-05-02,0.3636816740036011,0.3636816740036011,0.3636816740036011,0.3636816740036011,18000,AOS
1984-05-03,0.3664582669734955,0.3664582669734955,0.3664582669734955,0.3664582669734955,7200,AOS
1984-05-04,0.3692340552806854,0.3692340552806854,0.3692340552806854,0.3692340552806854,10800,AOS
1984-05-07,0.37201061844825745,0.37201061844825745,0.3692341934343401,0.3692341934343401,9000,AOS
1984-05-08,0.3692340552806854,0.37478649815002574,0.3692340552806854,0.37201047925576813,54000,AOS
1984-05-09,0.3664582669734955,0.3692342876145126,0.3664582669734955,0.3692342876145126,19800,AOS
1984-05-10,0.3664582669734955,0.3692342876145126,0.3664582669734955,0.3664582669734955,5400,AOS
1984-05-11,0.3498007357120514,0.3636816166796158,0.3498007357120514,0.3636816166796158,30600,AOS
1984-05-14,0.3470247983932495,0.3470247983932495,0.3470247983932495,0.3470247983932495,3600,AOS
1984-05-15,0.3386958837509155,0.34702475152691675,0.3386958837509155,0.34702475152691675,25200,AOS
1984-05-16,0.33591994643211365,0.33591994643211365,0.33591994643211365,0.33591994643211365,1800,AOS
1984-05-17,0.33036741614341736,0.3331434351066682,0.32759099209933135,0.3331434351066682,9000,AOS
1984-05-18,0.32481497526168823,0.32481497526168823,0.32481497526168823,0.32481497526168823,9000,AOS
1984-05-21,0.3109341263771057,0.3192625654405706,0.3109341263771057,0.3192625654405706,43200,AOS
1984-05-22,0.30815765261650085,0.3109340765225047,0.30815765261650085,0.3109340765225047,10800,AOS
1984-05-23,0.30815765261650085,0.3137100715194104,0.30815765261650085,0.30815765261650085,12600,AOS
1984-05-24,0.31370997428894043,0.31648639733442685,0.31370997428894043,0.31370997428894043,27000,AOS
1984-05-25,0.3109341263771057,0.3109341263771057,0.3053816827556445,0.3109341263771057,81000,AOS
1984-05-29,0.29427677392959595,0.310934103572282,0.29427677392959595,0.310934103572282,32400,AOS
1984-05-30,0.2998293936252594,0.2998293936252594,0.2942769471428264,0.2942769471428264,5400,AOS
1984-05-31,0.2998293936252594,0.2998293936252594,0.2998293936252594,0.2998293936252594,9000,AOS
1984-06-01,0.30815765261650085,0.30815765261650085,0.3026052098853081,0.3026052098853081,16200,AOS
1984-06-04,0.31370997428894043,0.31370997428894043,0.308157557106933,0.308157557106933,21600,AOS
1984-06-05,0.31370997428894043,0.31370997428894043,0.31370997428894043,0.31370997428894043,9000,AOS
1984-06-06,0.31370997428894043,0.31648639733442685,0.31370997428894043,0.31370997428894043,19800,AOS
1984-06-07,0.31370997428894043,0.31370997428894043,0.31370997428894043,0.31370997428894043,3600,AOS
1984-06-08,0.3192627429962158,0.3192627429962158,0.3192627429962158,0.3192627429962158,5400,AOS
1984-06-11,0.3192627429962158,0.3192627429962158,0.3192627429962158,0.3192627429962158,3600,AOS
1984-06-12,0.316486656665802,0.32203910222579796,0.316486656665802,0.3192626769052893,19800,AOS
1984-06-13,0.316486656665802,0.32203910222579796,0.316486656665802,0.316486656665802,21600,AOS
1984-06-14,0.316486656665802,0.316486656665802,0.316486656665802,0.316486656665802,0,AOS
1984-06-15,0.3220391869544983,0.3220391869544983,0.3220391869544983,0.3220391869544983,5400,AOS
1984-06-18,0.316486656665802,0.316486656665802,0.316486656665802,0.316486656665802,3600,AOS
1984-06-19,0.316486656665802,0.316486656665802,0.316486656665802,0.316486656665802,1800,AOS
1984-06-20,0.305381715297699,0.3109341595108392,0.305381715297699,0.3109341595108392,18000,AOS
1984-06-21,0.2998293936252594,0.3026054143259316,0.2998293936252594,0.3026054143259316,5400,AOS
1984-06-22,0.3026053011417389,0.3053817258850269,0.3026053011417389,0.3026053011417389,9000,AOS
1984-06-25,0.2998293936252594,0.3026054143259316,0.2998293936252594,0.3026054143259316,7200,AOS
1984-06-26,0.2748434543609619,0.2970532038188842,0.2748434543609619,0.2970532038188842,50400,AOS
1984-06-27,0.24708174169063568,0.2692910928117419,0.24708174169063568,0.2692910928117419,451800,AOS
1984-06-28,0.2443053424358368,0.25263380828591275,0.23875289684211154,0.24708176777321134,115200,AOS
1984-06-29,0.24152925610542297,0.24430527560235063,0.2387528315275823,0.24430527560235063,360000,AOS
1984-07-02,0.25541016459465027,0.25541016459465027,0.24708170099547336,0.24708170099547336,75600,AOS
1984-07-03,0.26096266508102417,0.26096266508102417,0.2526337946010878,0.2554102197880672,27000,AOS
1984-07-05,0.26096266508102417,0.26096266508102417,0.26096266508102417,0.26096266508102417,0,AOS
1984-07-06,0.25263354182243347,0.25818598155976136,0.24985752449406784,0.25818598155976136,93600,AOS
1984-07-09,0.24985778331756592,0.24985778331756592,0.24985778331756592,0.24985778331756592,5400,AOS
1984-07-10,0.25263354182243347,0.25263354182243347,0.24708150716570218,0.24985752449406784,12600,AOS
1984-07-11,0.24708174169063568,0.24708174169063568,0.24708174169063568,0.24708174169063568,243000,AOS
1984-07-12,0.23597684502601624,0.23597684502601624,0.23597684502601624,0.23597684502601624,1800,AOS
1984-07-13,0.23875273764133453,0.23875273764133453,0.23875273764133453,0.23875273764133453,18000,AOS
1984-07-16,0.23320044577121735,0.2359768707596885,0.23320044577121735,0.2359768707596885,181800,AOS
1984-07-17,0.23597684502601624,0.23875284080249493,0.23597684502601624,0.23597684502601624,7200,AOS
1984-07-18,0.2443053424358368,0.24708176777321134,0.23875289684211154,0.23875289684211154,50400,AOS
1984-07-19,0.25263354182243347,0.25818598155976136,0.24430508475673995,0.24430508475673995,32400,AOS
1984-07-20,0.24708174169063568,0.25818622662484475,0.2443053166463476,0.2526337816172497,34200,AOS
1984-07-23,0.2443053424358368,0.2443053424358368,0.2443053424358368,0.2443053424358368,18000,AOS
1984-07-24,0.24152925610542297,0.24152925610542297,0.2387528315275823,0.24152925610542297,10800,AOS
1984-07-25,0.24152925610542297,0.24152925610542297,0.24152925610542297,0.24152925610542297,0,AOS
1984-07-26,0.24152925610542297,0.24152925610542297,0.24152925610542297,0.24152925610542297,0,AOS
1984-07-27,0.23597684502601624,0.23597684502601624,0.23597684502601624,0.23597684502601624,3600,AOS
1984-07-30,0.22209592163562775,0.23320040437541806,0.22209592163562777,0.23320040437541806,36000,AOS
1984-07-31,0.22209592163562775,0.22209592163562777,0.2165434777252821,0.22209592163562777,25200,AOS
1984-08-01,0.24152925610542297,0.24152925610542297,0.22487194770940705,0.22487194770940705,82800,AOS
1984-08-02,0.2443053424358368,0.2443053424358368,0.23597690041405636,0.24152932217948608,93600,AOS
1984-08-03,0.2720673680305481,0.2720673680305481,0.2554100660091086,0.2554100660091086,255600,AOS
1984-08-06,0.2637384533882141,0.28039577613198235,0.2637384533882141,0.2720673173004395,133200,AOS
1984-08-07,0.25263354182243347,0.26373839746881883,0.24985752449406784,0.26373839746881883,70200,AOS
1984-08-08,0.25263354182243347,0.25818598155976136,0.25263354182243347,0.25263354182243347,136800,AOS
1984-08-09,0.25541016459465027,0.25541016459465027,0.2526337400076484,0.2526337400076484,36000,AOS
1984-08-10,0.24985778331756592,0.2637386706712959,0.24708176311356736,0.2554102288065792,180000,AOS
1984-08-13,0.2720673680305481,0.2720673680305481,0.2554100660091086,0.2554100660091086,111600,AOS
1984-08-14,0.2776195704936981,0.2776195704936981,0.2720675303128791,0.2720675303128791,90000,AOS
1984-08-15,0.28594836592674255,0.28594836592674255,0.28039592212125086,0.28039592212125086,36000,AOS
1984-08-16,0.2831719219684601,0.28872434156301313,0.2831719219684601,0.28594834622031245,48600,AOS
1984-08-17,0.28594836592674255,0.28594836592674255,0.2776194976780583,0.28317194148355,25200,AOS
1984-08-20,0.28594836592674255,0.28872436146075386,0.28317194148355,0.28594836592674255,61200,AOS
1984-08-21,0.28594836592674255,0.29427680526624556,0.28594836592674255,0.28594836592674255,90000,AOS
1984-08-22,0.2748434543609619,0.28594834100406596,0.2748434543609619,0.28594834100406596,28800,AOS
1984-08-23,0.2692910134792328,0.2748434568510909,0.2692910134792328,0.2748434568510909,37800,AOS
1984-08-24,0.2665148973464966,0.2720673386977699,0.2665148973464966,0.269290915481776,50400,AOS
1984-08-27,0.28039583563804626,0.28039583563804626,0.2692909514521707,0.2692909514521707,28800,AOS
1984-08-28,0.2665148973464966,0.28317181631960214,0.25541003847222726,0.28039579818432264,142200,AOS
1984-08-29,0.2637384533882141,0.2692908943028035,0.2637384533882141,0.26651487638585003,25200,AOS
1984-08-30,0.2665148973464966,0.269290915481776,0.2637384741305028,0.2637384741305028,18000,AOS
1984-08-31,0.2665148973464966,0.269290915481776,0.2665148973464966,0.2665148973464966,21600,AOS
1984-09-04,0.2692910134792328,0.2692910134792328,0.26373857010737467,0.2665149943337346,10800,AOS
1984-09-05,0.2692910134792328,0.2692910134792328,0.2692910134792328,0.2692910134792328,5400,AOS
1984-09-06,0.2720673680305481,0.2720673680305481,0.26651492608064165,0.26929094451521585,19800,AOS
1984-09-07,0.2692910134792328,0.2720674377055927,0.2692910134792328,0.2692910134792328,14400,AOS
1984-09-10,0.2720673680305481,0.2720673680305481,0.26651492608064165,0.26929094451521585,10800,AOS
1984-09-11,0.2692910134792328,0.2692910134792328,0.2665149943337346,0.2692910134792328,57600,AOS
1984-09-12,0.26096266508102417,0.2692911066516644,0.26096266508102417,0.2692911066516644,63000,AOS
1984-09-13,0.2637384533882141,0.2637384533882141,0.26096245929953604,0.26096245929953604,19800,AOS
1984-09-14,0.2720673680305481,0.27484338646512235,0.2637385025653094,0.2637385025653094,100800,AOS
1984-09-17,0.2748434543609619,0.2776194734813089,0.2692910110394099,0.27206743524061494,32400,AOS
1984-09-18,0.2720673680305481,0.2720673680305481,0.2720673680305481,0.2720673680305481,9000,AOS
1984-09-19,0.2748434543609619,0.2776194734813089,0.27206743524061494,0.27206743524061494,63000,AOS
1984-09-20,0.2776195704936981,0.2776195704936981,0.2748435504032886,0.2748435504032886,95400,AOS
1984-09-21,0.2748434543609619,0.2776194734813089,0.2748434543609619,0.2776194734813089,16200,AOS
1984-09-24,0.2748434543609619,0.2748434543609619,0.2748434543609619,0.2748434543609619,23400,AOS
1984-09-25,0.2776195704936981,0.2776195704936981,0.2776195704936981,0.2776195704936981,37800,AOS
1984-09-26,0.2831719219684601,0.28594834622031245,0.27484345937463395,0.27761947854562086,46800,AOS
1984-09-27,0.29427677392959595,0.29427677392959595,0.28039589226273465,0.2831719113294239,108000,AOS
1984-09-28,0.2998293936252594,0.3026054143259316,0.28872450066039335,0.2942769471428264,72000,AOS
1984-10-01,0.28872448205947876,0.3026053948307469,0.28872448205947876,0.2998293743089183,70200,AOS
1984-10-02,0.29705318808555603,0.299829207058872,0.28872432100393475,0.28872432100393475,32400,AOS
1984-10-03,0.29427677392959595,0.29427677392959595,0.2915007548629067,0.29427677392959595,19800,AOS
1984-10-04,0.2915008068084717,0.2915008068084717,0.2887243821661722,0.2915008068084717,28800,AOS
1984-10-05,0.2915008068084717,0.2915008068084717,0.2887243821661722,0.2915008068084717,5400,AOS
1984-10-08,0.29427677392959595,0.29982921714382466,0.28872433071536724,0.2915007548629067,77400,AOS
1984-10-09,0.2915008068084717,0.29427682636984875,0.2915008068084717,0.29427682636984875,63000,AOS
1984-10-10,0.29427677392959595,0.29427677392959595,0.2915007548629067,0.2915007548629067,27000,AOS
1984-10-11,0.2720673680305481,0.29150068848656185,0.2720673680305481,0.29150068848656185,208800,AOS
1984-10-12,0.2776195704936981,0.2776195704936981,0.2720675303128791,0.2720675303128791,34200,AOS
1984-10-15,0.2748434543609619,0.28039589768251394,0.2748434543609619,0.2776194734813089,30600,AOS
1984-10-16,0.2748434543609619,0.2748434543609619,0.2748434543609619,0.2748434543609619,21600,AOS
1984-10-17,0.2748434543609619,0.2748434543609619,0.2748434543609619,0.2748434543609619,14400,AOS
1984-10-18,0.2776195704936981,0.2776195704936981,0.2748435504032886,0.2748435504032886,36000,AOS
1984-10-19,0.28039583563804626,0.28317185414413093,0.28039583563804626,0.28039583563804626,57600,AOS
1984-10-22,0.28039583563804626,0.28039583563804626,0.28039583563804626,0.28039583563804626,10800,AOS
1984-10-23,0.28039583563804626,0.28039583563804626,0.28039583563804626,0.28039583563804626,9000,AOS
1984-10-24,0.2748434543609619,0.28039589768251394,0.2748434543609619,0.28039589768251394,18000,AOS
1984-10-25,0.2665148973464966,0.2720673386977699,0.2665148973464966,0.2720673386977699,43200,AOS
1984-10-26,0.2637384533882141,0.2637384533882141,0.2637384533882141,0.2637384533882141,28800,AOS
1984-10-29,0.2720673680305481,0.2720673680305481,0.26651492608064165,0.26651492608064165,18000,AOS
1984-10-30,0.2748434543609619,0.2748434543609619,0.27206743524061494,0.27206743524061494,19800,AOS
1984-10-31,0.2692910134792328,0.2720674377055927,0.2692910134792328,0.2720674377055927,54000,AOS
1984-11-01,0.2748434543609619,0.2748434543609619,0.2692910110394099,0.2692910110394099,32400,AOS
1984-11-02,0.2720673680305481,0.27484338646512235,0.26929094451521585,0.27484338646512235,19800,AOS
1984-11-05,0.2692910134792328,0.2720674377055927,0.2692910134792328,0.2720674377055927,27000,AOS
1984-11-06,0.2665148973464966,0.2665148973464966,0.2665148973464966,0.2665148973464966,9000,AOS
